Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
h2database,org.h2.test.jdbcx,TestXA,4,0,17,11,344,34,0,0,0.6470588235294118,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\jdbcx\TestXA.java,22
h2database,org.h2.test.jdbcx,MyXid,2,0,3,3,16,3,0,0,1.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\jdbcx\TestXA.java,167
h2database,org.h2.test.jdbcx,TestXASimple,0,0,6,2,105,11,0,0,-1.0,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\jdbcx\TestXASimple.java,20
h2database,org.h2.test.mvcc,TestMvcc1,4,0,4,3,303,18,0,0,0.75,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvcc1.java,19
h2database,org.h2.test.mvcc,TestMvcc2,4,0,11,5,132,11,0,0,0.45454545454545453,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvcc2.java,17
h2database,org.h2.test.mvcc,TestMvcc3,0,0,9,2,172,12,0,0,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvcc3.java,18
h2database,org.h2.test.mvcc,TestMvcc4,0,0,5,4,87,9,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvcc4.java,18
h2database,org.h2.test.mvcc,TestMvccMultiThreaded,0,0,10,6,138,27,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvccMultiThreaded.java,18
h2database,org.h2.test.mvcc,TestMvccMultiThreaded2,7,2,7,4,126,15,0,0,0.42857142857142855,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvccMultiThreaded2.java,20
h2database,org.h2.test.mvcc,SelectForUpdate,3,2,2,1,54,5,0,0,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\mvcc\TestMvccMultiThreaded2.java,124
h2database,org.h2.test.poweroff,Listener,1,0,4,2,60,10,0,0,0.5,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\Listener.java,14
h2database,org.h2.test.poweroff,Test,4,0,7,1,120,19,0,0,0.2857142857142857,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\Test.java,21
h2database,org.h2.test.poweroff,TestRecover,7,0,10,1,299,49,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\TestRecover.java,33
h2database,org.h2.test.poweroff,TestRecoverKillLoop,0,0,3,2,43,8,0,0,-1.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\TestRecoverKillLoop.java,14
h2database,org.h2.test.poweroff,TestReorderWrites,1,0,5,2,167,18,0,0,0.4,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\TestReorderWrites.java,22
h2database,org.h2.test.poweroff,TestWrite,0,0,4,1,101,15,0,0,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\poweroff\TestWrite.java,18
h2database,org.h2.test.recover,RecoverLobTest,0,0,4,3,49,6,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\recover\RecoverLobTest.java,16
h2database,org.h2.test.rowlock,TestRowLocks,4,0,5,3,62,5,0,0,0.4,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\rowlock\TestRowLocks.java,18
h2database,org.h2.test.scripts,Aggregate1,0,0,3,3,13,3,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\scripts\Aggregate1.java,13
h2database,org.h2.test.scripts,TestScript,18,0,27,4,641,138,0,0,0.07407407407407407,2,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\scripts\TestScript.java,46
h2database,org.h2.test.scripts,Trigger1,0,0,1,1,10,2,0,0,-1.0,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\scripts\Trigger1.java,13
h2database,org.h2.test.scripts,Trigger2,0,0,2,1,43,6,0,0,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\scripts\Trigger2.java,15
h2database,org.h2.test.server,TestAutoServer,1,0,7,3,188,23,0,0,0.42857142857142855,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestAutoServer.java,17
h2database,org.h2.test.server,TestInit,0,0,2,2,39,2,0,0,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestInit.java,18
h2database,org.h2.test.server,TestJakartaWeb,3,0,119,116,372,119,0,0,0.9663865546218487,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestJakartaWeb.java,44
h2database,org.h2.test.server,TestHttpServletRequest,1,0,70,69,211,70,0,0,0.9857142857142858,2,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestJakartaWeb.java,104
h2database,org.h2.test.server,TestHttpServletResponse,1,0,38,37,99,38,0,0,0.9736842105263158,2,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestJakartaWeb.java,468
h2database,org.h2.test.server,TestServletOutputStream,1,0,4,4,17,4,0,0,0.75,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestJakartaWeb.java,669
h2database,org.h2.test.server,TestNestedLoop,0,0,2,2,46,6,0,0,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestNestedLoop.java,17
h2database,org.h2.test.server,TestWeb,4,0,128,118,773,132,0,0,0.90625,1,15,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestWeb.java,54
h2database,org.h2.test.server,TestHttpServletRequest,1,0,70,69,211,70,0,0,0.9857142857142858,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestWeb.java,593
h2database,org.h2.test.server,TestHttpServletResponse,1,0,38,37,99,38,0,0,0.9736842105263158,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestWeb.java,957
h2database,org.h2.test.server,TestServletOutputStream,1,0,4,4,17,4,0,0,0.75,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\TestWeb.java,1158
h2database,org.h2.test.server,WebClient,3,0,7,0,122,16,0,0,0.42857142857142855,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\server\WebClient.java,17
h2database,org.h2.test.store,CalculateHashConstant,8,0,18,3,369,70,0,0,0.16666666666666666,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\CalculateHashConstant.java,21
h2database,org.h2.test.store,CalculateHashConstantLong,8,0,23,6,350,69,0,0,0.17391304347826086,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\CalculateHashConstantLong.java,20
h2database,org.h2.test.store,FreeSpaceList,5,0,9,8,161,29,0,0,0.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\FreeSpaceList.java,14
h2database,org.h2.test.store,BlockRange,2,0,2,2,23,3,0,0,0.0,3,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\FreeSpaceList.java,186
h2database,org.h2.test.store,FreeSpaceTree,5,2,12,9,160,27,0,0,0.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\FreeSpaceTree.java,13
h2database,org.h2.test.store,BlockRange,2,2,3,3,26,4,0,0,0.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\FreeSpaceTree.java,170
h2database,org.h2.test.store,RowDataType,1,0,6,5,56,14,0,0,0.3333333333333333,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\RowDataType.java,14
h2database,org.h2.test.store,SequenceMap,3,0,7,7,44,7,0,0,0.42857142857142855,3,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\SequenceMap.java,15
h2database,org.h2.test.store,Builder,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\SequenceMap.java,64
h2database,org.h2.test.store,TestBenchmark,0,0,10,3,196,31,0,0,-1.0,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestBenchmark.java,24
h2database,org.h2.test.store,TestCacheConcurrentLIRS,0,0,4,3,76,14,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestCacheConcurrentLIRS.java,15
h2database,org.h2.test.store,TestCacheLIRS,1,0,23,5,481,75,0,0,0.17391304347826086,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestCacheLIRS.java,16
h2database,org.h2.test.store,BadHash,1,0,4,3,18,4,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestCacheLIRS.java,333
h2database,org.h2.test.store,TestCacheLongKeyLIRS,0,0,18,2,435,60,0,0,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestCacheLongKeyLIRS.java,16
h2database,org.h2.test.store,TestDataUtils,0,0,13,2,297,38,0,0,-1.0,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestDataUtils.java,20
h2database,org.h2.test.store,TestDefrag,0,0,3,3,52,4,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestDefrag.java,19
h2database,org.h2.test.store,TestFreeSpace,0,0,6,2,101,17,0,0,-1.0,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestFreeSpace.java,15
h2database,org.h2.test.store,TestImmutableArray,0,0,6,2,140,27,0,0,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestImmutableArray.java,16
h2database,org.h2.test.store,TestKillProcessWhileWriting,3,0,6,2,121,23,0,0,0.3333333333333333,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestKillProcessWhileWriting.java,15
h2database,org.h2.test.store,TestMVRTree,0,0,15,2,339,45,0,1,-1.0,1,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVRTree.java,34
h2database,org.h2.test.store,TestMVStore,0,0,71,4,1720,200,2,0,-1.0,1,16,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStore.java,36
h2database,org.h2.test.store,TestMVStoreBenchmark,0,0,9,3,149,26,0,0,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStoreBenchmark.java,19
h2database,org.h2.test.store,TestMVStoreCachePerformance,0,0,4,3,65,11,0,0,-1.0,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStoreCachePerformance.java,17
h2database,org.h2.test.store,TestMVStoreConcurrent,0,0,38,19,716,147,0,1,-1.0,1,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStoreConcurrent.java,34
h2database,org.h2.test.store,TestMVStoreStopCompact,0,0,3,2,56,9,0,0,-1.0,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStoreStopCompact.java,15
h2database,org.h2.test.store,TestMVStoreTool,0,0,4,2,111,16,0,0,-1.0,0,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVStoreTool.java,20
h2database,org.h2.test.store,TestMVTableEngine,1,0,41,5,1123,99,0,0,0.9024390243902439,0,14,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestMVTableEngine.java,43
h2database,org.h2.test.store,TestObjectDataType,0,0,4,2,100,19,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestObjectDataType.java,20
h2database,org.h2.test.store,TestRandomMapOps,3,0,9,3,242,39,0,0,0.5555555555555556,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestRandomMapOps.java,23
h2database,org.h2.test.store,TestShardedMap,0,0,5,2,70,11,0,0,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestShardedMap.java,13
h2database,org.h2.test.store,TestSpinLock,6,0,7,3,117,16,0,0,0.2857142857142857,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestSpinLock.java,10
h2database,org.h2.test.store,Data,4,0,2,0,37,3,0,0,0.0,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestSpinLock.java,109
h2database,org.h2.test.store,TestStreamStore,6,0,24,7,376,53,0,0,0.3333333333333333,1,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestStreamStore.java,27
h2database,org.h2.test.store,RandomStream,3,0,3,2,30,5,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestStreamStore.java,191
h2database,org.h2.test.store,TestTransactionStore,0,0,24,6,853,73,0,0,-1.0,1,13,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\store\TestTransactionStore.java,36
h2database,org.h2.test.synth,BnfRandom,5,0,13,11,180,51,0,0,0.23076923076923078,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\BnfRandom.java,17
h2database,org.h2.test.synth,OutputCatcher,2,0,3,3,72,11,0,0,0.0,5,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\OutputCatcher.java,14
h2database,org.h2.test.synth,TestBtreeIndex,0,0,6,2,162,24,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestBtreeIndex.java,18
h2database,org.h2.test.synth,TestConcurrentUpdate,2,0,7,5,137,27,0,0,0.5714285714285714,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestConcurrentUpdate.java,21
h2database,org.h2.test.synth,TestCrashAPI,13,0,15,4,445,88,0,0,0.2,1,12,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestCrashAPI.java,49
h2database,org.h2.test.synth,TestDiskFull,1,0,3,2,108,11,0,0,0.6666666666666666,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestDiskFull.java,18
h2database,org.h2.test.synth,TestFuzzOptimizations,1,0,7,2,195,31,0,0,0.2857142857142857,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestFuzzOptimizations.java,23
h2database,org.h2.test.synth,TestHalt,16,0,15,2,229,21,1,0,0.13333333333333333,0,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestHalt.java,26
h2database,org.h2.test.synth,TestHaltApp,1,0,7,1,145,22,0,1,0.5714285714285714,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestHaltApp.java,14
h2database,org.h2.test.synth,TestJoin,4,0,9,2,251,44,0,0,0.2222222222222222,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestJoin.java,24
h2database,org.h2.test.synth,TestKill,4,0,5,2,110,12,0,0,0.4,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestKill.java,19
h2database,org.h2.test.synth,TestKillProcess,0,0,2,1,55,6,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestKillProcess.java,19
h2database,org.h2.test.synth,TestKillRestart,0,0,6,4,181,30,0,0,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestKillRestart.java,22
h2database,org.h2.test.synth,TestKillRestartMulti,9,0,7,3,276,52,0,0,0.42857142857142855,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestKillRestartMulti.java,25
h2database,org.h2.test.synth,TestLimit,1,0,3,2,70,11,0,0,0.6666666666666666,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestLimit.java,16
h2database,org.h2.test.synth,TestMultiThreaded,5,0,7,5,156,27,0,0,0.42857142857142855,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestMultiThreaded.java,17
h2database,org.h2.test.synth,Processor,5,0,5,3,84,17,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestMultiThreaded.java,39
h2database,org.h2.test.synth,TestNestedJoins,1,0,10,2,412,36,0,0,0.3,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestNestedJoins.java,25
h2database,org.h2.test.synth,TestOuterJoins,1,0,12,2,419,48,0,0,0.16666666666666666,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestOuterJoins.java,24
h2database,org.h2.test.synth,TestPowerOffFs,1,0,3,2,77,8,0,0,0.6666666666666666,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestPowerOffFs.java,18
h2database,org.h2.test.synth,TestPowerOffFs2,6,0,7,2,189,37,0,0,0.2857142857142857,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestPowerOffFs2.java,21
h2database,org.h2.test.synth,TestRandomCompare,2,0,8,2,243,43,0,0,0.25,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestRandomCompare.java,20
h2database,org.h2.test.synth,TestRandomSQL,2,0,7,3,90,15,0,0,0.42857142857142855,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestRandomSQL.java,17
h2database,org.h2.test.synth,TestReleaseSelectLock,1,0,3,2,54,6,0,0,0.6666666666666666,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestReleaseSelectLock.java,16
h2database,org.h2.test.synth,TestSimpleIndex,3,0,7,2,149,22,0,0,0.2857142857142857,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestSimpleIndex.java,17
h2database,org.h2.test.synth,TestThreads,14,0,10,4,135,25,0,0,0.3,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestThreads.java,18
h2database,org.h2.test.synth,TestTimer,0,0,5,2,116,22,0,0,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\TestTimer.java,21
h2database,org.h2.test.synth.sql,Column,8,0,12,0,191,76,0,0,0.16666666666666666,9,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Column.java,12
h2database,org.h2.test.synth.sql,Command,28,0,22,0,294,48,0,0,0.0,3,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Command.java,11
h2database,org.h2.test.synth.sql,DbConnection,9,0,20,16,153,32,0,1,0.0,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\DbConnection.java,16
h2database,org.h2.test.synth.sql,DbInterface,0,0,15,0,84,15,2,0,-1.0,2,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\DbInterface.java,10
h2database,org.h2.test.synth.sql,DbState,5,0,18,16,70,19,0,1,0.5,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\DbState.java,10
h2database,org.h2.test.synth.sql,Expression,3,0,18,1,298,58,0,0,0.1111111111111111,2,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Expression.java,11
h2database,org.h2.test.synth.sql,Index,4,0,5,0,39,8,0,0,0.0,5,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Index.java,8
h2database,org.h2.test.synth.sql,RandomGen,1,0,18,18,291,58,0,0,0.0,3,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\RandomGen.java,13
h2database,org.h2.test.synth.sql,Result,12,0,7,2,98,22,0,0,0.0,4,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Result.java,18
h2database,org.h2.test.synth.sql,Row,1,0,3,3,37,8,0,0,0.0,2,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Row.java,11
h2database,org.h2.test.synth.sql,Table,7,0,15,0,218,41,0,0,0.13333333333333333,8,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Table.java,10
h2database,org.h2.test.synth.sql,TestSynth,13,0,16,3,234,42,0,0,0.125,9,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\TestSynth.java,15
h2database,org.h2.test.synth.sql,Value,3,0,17,1,251,83,0,0,0.0,9,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\sql\Value.java,17
h2database,org.h2.test.synth.thread,TestMulti,1,1,3,2,40,6,0,0,1.0,4,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\thread\TestMulti.java,15
h2database,org.h2.test.synth.thread,TestMultiNews,3,0,6,0,93,17,0,1,0.5,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\thread\TestMultiNews.java,14
h2database,org.h2.test.synth.thread,TestMultiNewsSimple,2,0,7,0,62,14,0,1,0.42857142857142855,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\thread\TestMultiNewsSimple.java,13
h2database,org.h2.test.synth.thread,TestMultiOrder,6,0,13,0,112,16,0,1,0.15384615384615385,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\thread\TestMultiOrder.java,15
h2database,org.h2.test.synth.thread,TestMultiThread,2,0,7,1,48,8,3,0,0.42857142857142855,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\synth\thread\TestMultiThread.java,13
h2database,org.h2.test,TestAll,31,17,22,9,717,65,0,0,0.18181818181818182,12,18,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestAll.java,236
h2database,org.h2.test,TestAllJunit,0,0,1,1,11,1,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestAllJunit.java,10
h2database,org.h2.test,TestBase,11,2,99,39,1427,254,1,0,0.1919191919191919,232,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestBase.java,49
h2database,org.h2.test,VoidCallable,0,0,1,0,6,1,0,0,-1.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestBase.java,1568
h2database,org.h2.test,TestDb,3,0,10,5,167,35,1,1,0.2,3,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestDb.java,18
h2database,org.h2.test,Child,3,0,2,2,22,6,0,2,0.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\TestDb.java,200
h2database,org.h2.test.todo,TestDiskSpaceLeak,0,0,1,1,57,2,0,0,-1.0,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\todo\TestDiskSpaceLeak.java,18
h2database,org.h2.test.todo,TestDropTableLarge,0,0,2,1,36,4,0,0,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\todo\TestDropTableLarge.java,16
h2database,org.h2.test.todo,TestLinkedTableFullCondition,0,0,1,1,23,1,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\todo\TestLinkedTableFullCondition.java,13
h2database,org.h2.test.todo,TestTempTableCrash,0,0,2,1,52,7,0,0,-1.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\todo\TestTempTableCrash.java,17
h2database,org.h2.test.todo,TestUndoLogLarge,0,0,2,1,33,4,0,0,-1.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\todo\TestUndoLogLarge.java,17
h2database,org.h2.test.trace,Arg,3,0,7,1,57,15,0,0,0.0,3,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\trace\Arg.java,27
h2database,org.h2.test.trace,Parser,10,0,10,0,250,56,0,0,0.0,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\trace\Parser.java,28
h2database,org.h2.test.trace,Player,3,0,9,2,111,16,0,0,0.3333333333333333,4,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\trace\Player.java,30
h2database,org.h2.test.trace,Statement,11,0,8,2,128,18,0,0,0.0,4,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\trace\Statement.java,27
h2database,org.h2.test.unit,TestAnsCompression,0,0,5,2,83,13,0,0,-1.0,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestAnsCompression.java,18
h2database,org.h2.test.unit,TestAutoReconnect,5,0,5,2,150,13,0,0,0.4,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestAutoReconnect.java,19
h2database,org.h2.test.unit,MyDatabaseEventListener,0,0,0,0,5,0,0,0,-1.0,2,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestAutoReconnect.java,184
h2database,org.h2.test.unit,TestBinaryArithmeticStream,0,0,8,2,131,23,0,0,-1.0,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestBinaryArithmeticStream.java,20
h2database,org.h2.test.unit,TestBinaryOperation,1,0,12,7,68,12,0,0,0.5833333333333334,0,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestBinaryOperation.java,17
h2database,org.h2.test.unit,TestExpression,1,0,6,5,21,6,0,0,0.8333333333333334,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestBinaryOperation.java,74
h2database,org.h2.test.unit,TestBitStream,0,0,9,4,125,19,0,0,-1.0,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestBitStream.java,17
h2database,org.h2.test.unit,TestBnf,0,0,4,2,126,8,0,0,-1.0,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestBnf.java,20
h2database,org.h2.test.unit,TestCache,1,0,14,9,132,21,0,0,0.5714285714285714,1,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\test\org\h2\test\unit\TestCache.java,25
